instance,strategy,result,time
Indonesia14n,om,623,40765
Ira13n,om,751,39612
Libia14n,om,511,40535
Mali11n,om,501,39849
Mauritania10n,om,307,39191
Mexico14n,om,703,40558
Mongolia13n,om,567,39756
Niger12n,om,667,39097
Peru13n,om,566,39600
Russia17n,om,928,40987
Sudao15n,om,877,40600
AfricaSul11n,om,659,40172
Angola12n,om,451,40649
Arabia14n,om,819,41267
Argelia15n,om,711,40904
Argentina16n,om,763,40522
Australia16n,om,641,41213
Brasil16n,om,999,40324
BrasilAM26n,om,156,43368
BrasilMG30n,om,231,45611
BrasilRJ14n,om,109,40858
Canada17n,om,985,40647
Cazaquistao15n,om,1073,40903
Chade12n,om,732,39874
China17n,om,792,40842
Colombia11n,om,525,39595
Congo15n,om,723,39820
EUA17n,om,691,41481
Egito9n,om,594,39019
Etiopia10n,om,414,39519
India16n,om,947,41002
Indonesia14n,om,623,40628
Ira13n,om,773,39714
Libia14n,om,511,39912
Mali11n,om,499,39108
Mauritania10n,om,307,38609
Mexico14n,om,777,40179
Mongolia13n,om,602,40382
Niger12n,om,629,40063
Peru13n,om,560,39943
Russia17n,om,980,41303
Sudao15n,om,876,40671
AfricaSul11n,om,627,40126
Angola12n,om,451,40208
Arabia14n,om,895,40090
Argelia15n,om,718,40217
Argentina16n,om,821,40345
Australia16n,om,713,40754
Brasil16n,om,903,40487
BrasilAM26n,om,154,45116
BrasilMG30n,om,227,45590
BrasilRJ14n,om,115,40670
Canada17n,om,1094,40530
Cazaquistao15n,om,959,40609
Chade12n,om,764,39527
China17n,om,800,41251
Colombia11n,om,528,39927
Congo15n,om,664,40835
EUA17n,om,684,41067
Egito9n,om,594,39075
Etiopia10n,om,409,39705
India16n,om,843,41273
Indonesia14n,om,584,40247
Ira13n,om,751,40193
Libia14n,om,511,39752
Mali11n,om,501,39957
Mauritania10n,om,307,39643
Mexico14n,om,709,40818
Mongolia13n,om,599,41226
Niger12n,om,629,39906
Peru13n,om,540,39462
Russia17n,om,1062,42018
Sudao15n,om,853,40513
